id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
26990161,Fri Jun 14 2019 11:01:55 GMT-0700 (PDT),2019-06-14,2019-06-14 18:01:55 UTC,Pacific Time (US & Canada),548881,siwanicki,2019-06-14 22:55:05 UTC,2020-04-15 22:50:58 UTC,needs_id,,https://www.inaturalist.org/observations/26990161,https://static.inaturalist.org/photos/41947754/medium.jpg?1560552921,,"",,2,0,false,3,"Los Angeles County, US-CA, US",34.2216633236,-118.1787981683,50,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
28257994,Fri Jul 05 2019 11:56:40 GMT-0700 (PDT),2019-07-05,2019-07-05 18:56:40 UTC,Pacific Time (US & Canada),327525,brianalindh,2019-07-05 22:45:06 UTC,2019-07-06 05:49:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28257994,https://static.inaturalist.org/photos/44037541/medium.jpg?1562366736,,"",,2,0,false,3,"16024–16028 Empire Grade, Santa Cruz, CA, US",37.1431888333,-122.199255,10,,,false,,,,Santa Cruz,California,United States,California,Santa Cruz,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
28649863,2019-03-09 1:31:33 PM PST,2019-03-09,2019-03-09 13:31:33 UTC,UTC,175889,courtnyq,2019-07-12 01:36:41 UTC,2020-03-13 23:52:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28649863,https://static.inaturalist.org/photos/44675266/medium.jpeg?1562895403,,"",,2,0,false,2,"San Diego County, CA, USA",33.2810522671,-116.144361645,33,,,false,gps,gps,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
28910551,2019/04/12 10:45 AM PDT,2019-04-12,2019-04-12 17:45:00 UTC,Pacific Time (US & Canada),118152,cwbarrows,2019-07-16 02:51:48 UTC,2020-03-13 23:52:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28910551,https://static.inaturalist.org/photos/45092655/medium.jpg?1563245385,,"California, Joshua Tree National Park, animal, arthropod, insect",,2,0,false,,"Riverside County, CA, USA",33.96736,-115.9884,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
30457823,2019/08/08 11:35 AM ,2019-08-08,2019-08-08 17:35:00 UTC,Mountain Time (US & Canada),1869832,studiopika,2019-08-09 01:23:46 UTC,2020-03-13 23:51:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30457823,https://static.inaturalist.org/photos/47583439/medium.png?1565311233,,"",,2,0,false,,"Boulder County, CO, USA",40.1512114,-105.5005483,40009,,,false,,,,Boulder,Colorado,United States,Colorado,Boulder,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
30644258,2019/03/17 4:09 PM PDT,2019-03-17,2019-03-17 23:09:00 UTC,Pacific Time (US & Canada),118152,cwbarrows,2019-08-11 21:48:46 UTC,2020-03-13 23:51:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30644258,https://static.inaturalist.org/photos/47885397/medium.jpg?1565559864,,"California, Coachella Valley, Paradise Valley, animal, arthropod, insect",,2,0,false,,"Riverside County, CA, USA",33.6689416667,-115.91518,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
30644265,2019/04/05 10:59 AM PDT,2019-04-05,2019-04-05 17:59:00 UTC,Pacific Time (US & Canada),118152,cwbarrows,2019-08-11 21:48:49 UTC,2020-03-13 23:51:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30644265,https://static.inaturalist.org/photos/47885481/medium.jpg?1565559899,,"California, Colin Barrows, Fargo Canyon, animal, arthropod, insect, people",,1,0,false,,"Joshua Tree National Park, Riverside, California, United States",33.7704466667,-116.0646283333,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Xeralictoides,,Insecta,700712,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
30912942,2019-07-06 8:45:19 PM ADT,2019-07-06,2019-07-06 23:45:19 UTC,Atlantic Time (Canada),2056554,marbuckle,2019-08-16 03:01:06 UTC,2020-02-17 14:37:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/30912942,https://static.inaturalist.org/photos/48328052/medium.jpg?1565924486,,"",,1,0,false,2,"Dumfries, NB E6G 1P5, Canada",45.9394262,-67.107332,20,,,false,,,,York,,Canada,New Brunswick,York,Macropis,Macropis,,Insecta,700724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,,,,,
32116441,2019/08/18 11:43 AM ADT,2019-08-18,2019-08-18 14:43:00 UTC,Atlantic Time (Canada),479031,dbmcc09,2019-09-04 17:45:59 UTC,2020-02-12 15:08:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/32116441,https://static.inaturalist.org/photos/50340407/medium.jpg?1567619140,,"","On dogbane.  Observation of Apocynum at the same location.
https://inaturalist.ca/observations/32116678",0,0,false,,"York County, NB, Canada",45.9803983333,-66.7531433333,,,,false,,,,York,,Canada,New Brunswick,York,Macropis,Macropis,,Insecta,700724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,,,,,
34411898,2019/04/24 5:58 PM PDT,2019-04-24,2019-04-25 00:58:00 UTC,Pacific Time (US & Canada),29010,carolblaney,2019-10-15 15:51:02 UTC,2020-03-14 00:01:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34411898,https://static.inaturalist.org/photos/54155230/medium.jpg?1571154518,,"Palen/McCoy, Wilderness, insect",On Geraea canescens in the Palen/McCoy Wilderness,3,0,false,,"Riverside County, CA, USA",33.933867,-114.84978,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
34469602,2019-10-15 6:18:53 PM CDT,2019-10-15,2019-10-15 22:18:53 UTC,Eastern Time (US & Canada),486020,rgundy,2019-10-16 20:18:05 UTC,2019-10-17 17:58:19 UTC,research,,https://www.inaturalist.org/observations/34469602,https://static.inaturalist.org/photos/54254385/medium.jpeg?1571257107,,"","",1,0,false,2,"Destin, FL 32541, USA",30.385047,-86.450546,22,,,false,gps,gps,,Okaloosa,Florida,United States,Florida,Okaloosa,Hesperapis oraria,Hesperapis oraria,Gulf Coast Solitary Bee,Insecta,221219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis oraria,,,,
34469615,2019-10-14 3:24:07 PM CDT,2019-10-14,2019-10-14 19:24:07 UTC,Eastern Time (US & Canada),486020,rgundy,2019-10-16 20:18:35 UTC,2019-10-16 23:23:15 UTC,research,,https://www.inaturalist.org/observations/34469615,https://static.inaturalist.org/photos/54254568/medium.jpeg?1571257244,,"",,1,0,false,2,"Destin, FL 32541, USA",30.384721756,-86.448890686,,,,false,gps,gps,,Okaloosa,Florida,United States,Florida,Okaloosa,Gulf Coast Solitary Bee,Hesperapis oraria,Gulf Coast Solitary Bee,Insecta,221219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis oraria,,,,
34504280,2019-10-15 10:50:32 AM EDT,2019-10-15,2019-10-15 14:50:32 UTC,Eastern Time (US & Canada),486020,rgundy,2019-10-17 18:04:05 UTC,2019-10-17 18:12:51 UTC,research,,https://www.inaturalist.org/observations/34504280,https://static.inaturalist.org/photos/54311883/medium.jpeg?1571335480,,"",,1,0,false,2,"Walton County, US-FL, US",30.3647212982,-86.2988891602,,,,false,gps,gps,,Walton,Florida,United States,Florida,Walton,Gulf Coast Solitary Bee,Hesperapis oraria,Gulf Coast Solitary Bee,Insecta,221219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis oraria,,,,
35103648,5/17/2019 0:00,2019-05-17,2019-05-17 06:00:00 UTC,Mountain Time (US & Canada),1868856,glen_canyon_bioblitz,2019-10-30 22:29:58 UTC,2019-10-30 22:30:02 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/35103648,,,class-bulkobservationfile-user_id-1868856-filename-glen-canyon-bees-csv-project_id-38766-2019-10-30 15:29:55 -0700.csv,Dr. Terry Griswold Collection,0,0,false,,50-mile Canyon,37.3022,-110.9991,,,,false,,,,Kane,Utah,United States,Utah,Kane,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
36262211,2012-06-03T13:31:21Z,2012-06-03,2012-06-03 13:31:21 UTC,UTC,42472,xpda,2019-12-01 19:00:45 UTC,2020-03-13 23:46:45 UTC,needs_id,CC0,https://www.inaturalist.org/observations/36262211,https://static.inaturalist.org/photos/57300720/medium.jpg?1575226851,,"","",2,0,false,393,"West of Cheyenne, Roger Mills County, OK",35.6141067,-99.6801952,40,,,false,,,,Roger Mills,Oklahoma,United States,Oklahoma,Roger Mills,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
36362895,2009/02/28 3:52 PM EST,2009-02-28,2009-02-28 20:52:00 UTC,Eastern Time (US & Canada),259163,elharo,2019-12-05 00:03:34 UTC,2020-03-13 23:46:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36362895,https://static.inaturalist.org/photos/57472546/medium.jpg?1575504144,,desert,,2,0,false,,Anza Borrego,33.0613591609,-116.2545981562,20144,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
36374453,2009/02/28 3:59 PM EST,2009-02-28,2009-02-28 20:59:00 UTC,Eastern Time (US & Canada),259163,elharo,2019-12-05 10:56:38 UTC,2020-03-13 23:45:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36374453,https://static.inaturalist.org/photos/57492609/medium.jpg?1575543346,,desert,,2,0,false,,Anza Borrego,33.0613591609,-116.2545981562,20144,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
37254756,2014-05-01 17:27:49,2014-05-01,2014-05-02 00:27:49 UTC,Pacific Time (US & Canada),2616,alice_abela,2020-01-04 05:08:07 UTC,2020-03-13 23:45:41 UTC,needs_id,,https://www.inaturalist.org/observations/37254756,https://static.inaturalist.org/photos/59028010/medium.jpg?1578114484,,"Aculeata, Anthophila, Arthropod, Arthropoda, Bee, CA, California, Dasypodainae, Hairy-footed Bee, Hesperapini, Hesperapis, Hymenoptera, Insect, Insecta, Melittid Bee, Melittidae, Santa Barbara County, V, loc_no_one, vis_everyone, United States, Hesperapis sp.","Santa Barbara County, California",2,0,false,,"California, US",34.6708342675,-120.4564074049,,obscured,,true,,"",,Santa Barbara,California,United States,California,Santa Barbara,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
37796664,2020/01/10 2:39 PM PST,2020-01-10,2020-01-10 22:39:00 UTC,Pacific Time (US & Canada),19435,abr,2020-01-20 23:16:13 UTC,2020-02-10 18:42:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37796664,https://static.inaturalist.org/photos/59989873/medium.jpg?1579559929,,"",,2,0,false,,"La Paz, Baja California Sur, Mexico",23.3920190001,-110.2124614962,37,,,false,,,,La Paz old,Baja California Sur,Mexico,Baja California Sur,La Paz,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
38430984,2019/06/06 12:44 PM EDT,2019-06-06,2019-06-06 16:44:00 UTC,America/New_York,2551926,donharvey,2020-02-08 18:12:38 UTC,2020-02-09 01:12:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38430984,https://static.inaturalist.org/photos/61076162/medium.jpg?1581185176,,"",Female Macropis visiting flowers of Lysimachia quadrifolia.,1,0,false,,"Patuxent Research Refuge, Prince George's County, MD, USA",39.03995,-76.79034,,,,false,,,,Prince George's,Maryland,United States,Maryland,Prince George's,Macropis,Macropis,,Insecta,700724,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,,,,,
38659412,2020/02/12 7:16 AM PST,2020-02-12,2020-02-12 15:16:00 UTC,Pacific Time (US & Canada),3223,pholroyd,2020-02-15 04:47:55 UTC,2020-03-13 23:45:33 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/38659412,https://static.inaturalist.org/photos/61474435/medium.jpg?1581741585,,"",,2,0,false,,"San Diego County, CA, USA",33.3497936739,-116.375690419,43,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
38661116,2020/02/12 8:57 AM PST,2020-02-12,2020-02-12 16:57:00 UTC,Pacific Time (US & Canada),3223,pholroyd,2020-02-15 06:34:51 UTC,2020-03-13 23:45:10 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/38661116,https://static.inaturalist.org/photos/61477503/medium.jpeg?1581747532,,"",,2,0,false,,"San Diego County, CA, USA",33.332682135,-116.3675682722,19,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39049392,Sat Feb 22 2020 08:25:48 GMT-0800 (PST),2020-02-22,2020-02-22 15:25:48 UTC,Arizona,550238,nancybee,2020-02-22 16:49:47 UTC,2020-03-06 18:29:53 UTC,needs_id,,https://www.inaturalist.org/observations/39049392,https://static.inaturalist.org/photos/61960311/medium.jpg?1582390900,,"",On Geraea canecens ,2,0,false,3,"Imperial County, US-CA, US",32.8349084454,-114.8218067085,5,,,false,,,,Imperial,California,United States,California,Imperial,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39409661,2020/02/28 9:26 AM PST,2020-02-28,2020-02-28 17:26:00 UTC,Pacific Time (US & Canada),750774,efmer,2020-03-01 17:31:52 UTC,2020-03-13 23:44:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39409661,https://static.inaturalist.org/photos/62520893/medium.jpg?1583083548,,"",on Eschscholzia parishii ,2,0,false,,"San Diego County, CA, USA",32.8360533333,-116.2091483333,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39546860,Mon Mar 02 2020 17:08:29 GMT-0800 (PST),2020-03-02,2020-03-03 03:08:29 UTC,Hawaii,150454,david99,2020-03-04 21:58:53 UTC,2020-03-13 23:44:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39546860,https://static.inaturalist.org/photos/62753175/medium.jpg?1583359237,,"",,2,0,false,3,"Indian Wells, CA, US",33.64909667,-116.36982,16,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39547099,Mon Mar 02 2020 14:45:58 GMT-0800 (PST),2020-03-02,2020-03-03 00:45:58 UTC,Hawaii,150454,david99,2020-03-04 22:03:55 UTC,2020-03-06 18:12:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39547099,https://static.inaturalist.org/photos/62753411/medium.jpg?1583359446,,"",,2,0,false,3,"Indian Wells, CA, US",33.65894667,-116.37000333,6,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39559128,Wed Mar 04 2020 10:43:07 GMT-0800 (PST),2020-03-04,2020-03-04 18:43:07 UTC,Pacific Time (US & Canada),214574,jprado,2020-03-05 03:55:18 UTC,2020-03-06 18:12:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39559128,https://static.inaturalist.org/photos/62772461/medium.jpg?1583380527,,"",,1,0,false,3,"Pines To Palms Hwy, Palm Desert, CA, US",33.672425,-116.40865333,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39621199,2020/03/04 7:03 AM PST,2020-03-04,2020-03-04 15:03:00 UTC,Pacific Time (US & Canada),75776,upandadam,2020-03-06 20:05:14 UTC,2020-03-07 17:24:09 UTC,needs_id,,https://www.inaturalist.org/observations/39621199,https://static.inaturalist.org/photos/62875446/medium.jpg?1583524024,,"",,1,0,false,,"Riverside, California, United States",33.6262834722,-115.3240967778,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39681920,2020/03/03 3:34 PM PST,2020-03-03,2020-03-03 23:34:00 UTC,Pacific Time (US & Canada),769277,jimirob1,2020-03-08 02:26:05 UTC,2020-03-13 23:44:07 UTC,needs_id,,https://www.inaturalist.org/observations/39681920,https://static.inaturalist.org/photos/62979734/medium.jpeg?1583634362,,"",,2,0,false,,"San Diego County, CA, USA",32.8384333333,-116.2080916667,5,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39706049,2020/03/04 9:12 PM MST,2020-03-04,2020-03-05 04:12:00 UTC,Mountain Time (US & Canada),758822,lukewheeler,2020-03-08 16:53:10 UTC,2020-03-28 16:22:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39706049,https://static.inaturalist.org/photos/63020734/medium.jpeg?1583686295,,"",Spending the night in the flower of a desert gold,2,0,false,,"Cabeza Prieta National Wildlife Refuge, Yuma, Arizona, United States",32.244515,-113.7065516667,,,,false,,,,Yuma,Arizona,United States,Arizona,Yuma,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39706056,2020/03/04 9:22 PM MST,2020-03-04,2020-03-05 04:22:00 UTC,Mountain Time (US & Canada),758822,lukewheeler,2020-03-08 16:53:14 UTC,2020-03-28 16:22:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39706056,https://static.inaturalist.org/photos/63020794/medium.jpeg?1583686329,,"",Spending the night in the flower of a desert gold,2,0,false,,"Cabeza Prieta National Wildlife Refuge, Yuma, Arizona, United States",32.244575,-113.706645,,,,false,,,,Yuma,Arizona,United States,Arizona,Yuma,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39715600,2020/03/06 7:48 AM PST,2020-03-06,2020-03-06 15:48:00 UTC,Pacific Time (US & Canada),1490864,dgrimmphd,2020-03-08 19:50:49 UTC,2020-04-09 23:27:55 UTC,needs_id,,https://www.inaturalist.org/observations/39715600,https://static.inaturalist.org/photos/63036242/medium.jpg?1583697018,,"Melittid Bees, Bee, Bees, Animalia, Arthropoda, Insecta, Hymenoptera, Melittidae, Dasypodainae, Hesperapis, Coyote Canyon, Borrego Springs, Juan Bautista de Anza, Anza-Borrego Desert State Park, Colorado Desert, California","Coyote Canyon, Borrego Springs, Juan Bautista de Anza, Anza-Borrego Desert State Park, Colorado Desert, California",1,0,false,,"San Diego County, CA, USA",33.3531427778,-116.3843676389,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
39739135,Sat Mar 07 2020 15:01:00 GMT-0800 (PST),2020-03-07,2020-03-07 23:01:00 UTC,Pacific Time (US & Canada),32433,rgorcik,2020-03-09 03:38:27 UTC,2020-03-13 23:43:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39739135,https://static.inaturalist.org/photos/63077451/medium.jpg?1583725110,,"",,2,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.3016666667,-116.32982,,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
